"V1","V2","Participant","Age"
0.998072128174793,-2.01179284515834,"A",31.8984875007729
1.25543512312882,-1.61196207947937,"A",37.5396504378135
1.35153531256135,0.263277759617659,"A",29.2359719771985
0.377303667377935,-1.07767385369871,"A",29.4373561217579
0.292486703657284,0.125164653028218,"A",32.6376300539629
0.570267701787081,-0.758259716536296,"A",31.1471448260466
0.99964257889472,-0.998919353878836,"A",35.8092956053321
1.07470902123249,-0.248293472690667,"A",36.8384931951477
1.52959180863949,-1.91862991063954,"A",27.7923303645699
3.14436074208602,-1.40328893284913,"A",30.9868900904746
0.284852417591154,-0.119459969531577,"A",23.9213782321947
1.14907617754221,0.583683533530168,"A",27.8288691346543
-1.03046360143711,-2.33702666837055,"A",27.2499869526444
0.478216119150675,0.0317794555240569,"A",36.113354353749
-0.222155021777618,-3.30365148267868,"A",34.9867241564758
0.290253864750059,-1.46678904786266,"A",33.1266114390689
0.684957229570084,-1.03985153064513,"A",31.2169220886957
4.46066755530003,1.1757460211296,"A",29.081521301894
0.816501641774448,0.1237606333332,"A",27.2632436932158
0.506590110269223,-0.552048966933304,"A",35.3489618538304
-0.14769064034226,-2.95976077047935,"A",29.3025206119081
-0.998152335825685,-1.67386718683517,"A",31.7518895602061
1.19413470034106,-0.586494431639517,"A",31.049056685358
1.85910081602701,-0.227199246913761,"A",34.9192759065936
0.632168965365619,-1.00203109056252,"A",33.9846600454559
0.727883530178096,-0.769776271063097,"A",26.1891327609018
2.62994540822847,0.347249461809682,"A",28.6629387138951
0.839580197061424,-1.60594174043237,"A",21.6194134756789
0.504264758237988,-2.158609964966,"A",30.9661392583708
-0.000585667422283276,-1.27494147162927,"A",33.9902711171596
-1.31478816811429,-2.93723616828132,"A",25.9895253999209
0.462859240018517,-1.59693027267591,"A",36.1002653993307
1.02669261242358,-0.649404502664474,"A",33.9028095840323
1.33721628108342,-0.637541512089692,"A",30.7500461537626
0.346622319561355,-0.318740350339025,"A",32.1800707150661
0.701479643207833,-2.49828339032464,"A",27.663235021886
